IMPULSE,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,Spec_Flat,Spec_Band,Spec_Cent 
GUN,-26898.38671875,5304.2353515625,548.1035766601562,393.89068603515625,985.6378784179688,1418.8778076171875,647.7468872070312,415.831298828125,272.8887939453125,425.70843505859375,0.5865952372550964,132912.96392449565,94038.04660134403
GUN,-23070.880859375,5926.802734375,-2026.156494140625,355.1053466796875,722.4728393554688,1004.382568359375,850.7550048828125,260.87896728515625,645.8399658203125,549.0638427734375,0.6204988062381744,101401.1448689706,90373.15165205883
GUN,-24761.185546875,6518.49609375,-171.28289794921875,69.83302307128906,871.4039306640625,1274.87451171875,836.694580078125,500.24456787109375,395.2666320800781,524.7728881835938,0.23168668150901794,108116.05887830837,70300.49214036745
GUN,-25800.529296875,6400.5625,544.2941284179688,128.081298828125,864.870849609375,1123.8841552734375,525.344970703125,379.25994873046875,355.8146667480469,418.99993896484375,0.28255561366677284,116814.30614100583,74144.7296466218
GUN,-26269.626953125,6293.67529296875,626.7429809570312,-32.62621307373047,914.7600708007812,1099.538818359375,322.9494323730469,413.5161437988281,320.3446960449219,569.1775512695312,0.29715633019804955,121266.37174969776,78638.80387058032
GUN,-27129.78515625,5897.41943359375,1077.1719970703125,252.16148376464844,1228.370849609375,1160.2266845703125,289.3092956542969,240.73138427734375,157.689453125,518.4033203125,0.3853536397218704,129781.88257178587,84284.32982116753
GUN,-27156.435546875,4896.08740234375,1006.2241821289062,929.463623046875,544.4940795898438,539.8475341796875,334.118408203125,402.6481628417969,354.8411865234375,435.2545166015625,1.0658212006092072,141152.77345084678,109991.54905833291
GUN,-27878.984375,5013.5224609375,1470.53955078125,614.2014770507812,369.6057434082031,645.9589233398438,395.3233642578125,316.2264099121094,6.66508674621582,299.05462646484375,0.9696843475103378,147714.72434390767,110861.59835667338
GUN,-28486.982421875,4889.10009765625,1594.7042236328125,650.5423583984375,485.7159423828125,813.7548828125,541.7227172851562,460.56402587890625,19.66387176513672,260.11676025390625,0.9975294768810272,149904.87248764237,112436.99549103697
GUN,-28737.50390625,4620.39501953125,1326.521240234375,767.8035888671875,614.1717529296875,827.31298828125,336.5901794433594,311.7216491699219,67.68399810791016,196.22293090820312,1.091742366552353,150241.97103121033,116408.38946985643
GUN,-28688.9375,4768.13916015625,1451.0364990234375,648.8145141601562,915.1550903320312,902.6551513671875,448.0615234375,378.4244079589844,24.611553192138672,325.568359375,0.7792806625366211,151491.24171412582,111076.89849881297
GUN,-28415.771484375,4976.48095703125,1489.8336181640625,721.34423828125,964.7791748046875,1126.6793212890625,700.07080078125,687.270263671875,308.6705017089844,325.0736083984375,0.45163288712501526,143841.56341909312,97302.36996416848
GUN,-28421.513671875,4816.87841796875,1454.9508056640625,694.135986328125,548.9300537109375,995.848388671875,654.1030883789062,489.27008056640625,228.600830078125,430.7628479003906,0.9105979651212692,147506.05472558682,109111.34665432746
GUN,-28496.9609375,4923.3212890625,1641.410400390625,673.0941772460938,550.6102294921875,972.4474487304688,630.8812866210938,520.2625122070312,48.07234573364258,472.7922058105469,0.7338675856590271,146583.75607776945,105316.07893689573
GUN,-28945.439453125,4667.02880859375,1647.4447021484375,825.88623046875,701.292236328125,951.626953125,732.4735717773438,627.3623657226562,260.7168273925781,368.7336730957031,0.6319542229175568,150548.1985198457,109065.38617505117
GUN,-29344.04296875,4287.404296875,1614.214111328125,878.2257080078125,777.7642822265625,845.242919921875,571.8841552734375,668.8963012695312,568.1881103515625,704.827880859375,0.8279752731323242,155956.9325745776,118051.19890526756
GUN,-29828.28125,3720.870361328125,1460.064208984375,841.1050415039062,781.3104248046875,822.6685180664062,516.9840698242188,618.7694091796875,354.007568359375,634.9769287109375,1.142551675438881,163026.11019614415,136688.3464240899
GUN,-29598.3203125,3831.872802734375,1553.5042724609375,947.3922729492188,568.42724609375,709.3567504882812,615.6292114257812,636.7080078125,196.1582794189453,463.429443359375,1.2868449091911316,160679.90833504265,134729.4205323445
GUN,-30060.0390625,3412.523193359375,1366.5638427734375,963.7429809570312,666.1538696289062,890.3375854492188,438.5523986816406,695.1722412109375,476.4959716796875,654.8939208984375,1.381186991930008,163566.4518710234,144263.4840266952
GUN,-29511.47265625,3711.315185546875,1659.7764892578125,1011.1356811523438,636.7130737304688,488.68084716796875,79.4362564086914,669.0000610351562,514.7348022460938,718.0155029296875,1.235392540693283,161441.30876800496,135717.80136527255
GUN,-29855.330078125,3367.3466796875,1377.464599609375,1194.7371826171875,967.7232055664062,990.084228515625,606.4694213867188,1032.8953857421875,411.74468994140625,679.2266845703125,0.8445970714092255,160428.84217537197,131512.25455677355
GUN,-29603.8671875,4091.8603515625,1840.6353759765625,1339.56494140625,849.5675048828125,820.5576171875,634.5933227539062,628.1969604492188,336.99468994140625,460.2705078125,0.7401086390018463,155476.95399884434,115582.02000514408
GUN,-29733.24609375,3749.3876953125,1442.5609130859375,1056.8746337890625,828.8969116210938,980.50439453125,555.8648681640625,657.5028686523438,382.3103332519531,436.148681640625,1.0680704563856125,159529.05628326145,129408.57409757293
GUN,-29972.640625,3563.3818359375,1577.151123046875,1229.8983154296875,934.677734375,1103.613037109375,690.447998046875,840.1685791015625,500.8476257324219,683.3971557617188,0.7689283788204193,159273.0737103391,125998.55526544491
GUN,-29839.037109375,3724.056396484375,1663.45458984375,1389.1121826171875,938.7744140625,985.8590087890625,540.724853515625,860.0992431640625,371.0049133300781,503.1999816894531,0.8255261927843094,156964.19385444783,123588.50819681029
GUN,-29481.078125,3527.8857421875,1335.64111328125,1468.2713623046875,1081.018310546875,976.9923095703125,602.1433715820312,794.8995971679688,572.9052124023438,743.63623046875,0.7957550883293152,155271.02105411963,121615.13497666168
GUN,-29452.755859375,3694.742919921875,985.2610473632812,1064.921875,882.0206909179688,961.9952392578125,825.2459716796875,575.7958984375,187.48367309570312,613.0636596679688,1.3545027375221252,157190.84150881952,132838.6487370116
GUN,-29897.99609375,3505.666748046875,1335.352294921875,1221.7939453125,1046.66357421875,1049.8988037109375,719.143798828125,708.013671875,301.4752197265625,636.6188354492188,1.1618469655513763,160310.15936718628,132918.58424067663
GUN,-29934.33984375,3353.858642578125,1212.152099609375,1017.3935546875,874.8568725585938,913.5523681640625,503.7846984863281,733.7149658203125,468.16412353515625,564.8203125,1.4314234256744385,162349.07657916058,141419.53598658933
GUN,-29334.1328125,4045.631103515625,870.4476928710938,520.6544189453125,633.6029663085938,709.834716796875,290.59039306640625,362.303466796875,22.715551376342773,572.8805541992188,1.6424992680549622,154440.68946734967,132947.83900368828
GUN,-32487.384765625,2860.451904296875,1670.6990966796875,1637.2674560546875,1251.089111328125,1221.54345703125,775.0823974609375,630.9927978515625,213.5448455810547,537.0594482421875,0.7799634337425232,165456.96053098814,137176.419394321
GUN,-34275.0,2842.66845703125,1683.69921875,1671.77392578125,1196.7015380859375,1073.305419921875,553.1436157226562,667.14794921875,313.1598205566406,424.185302734375,0.8392879366874695,166430.8722528932,140593.67841272242
GUN,-36765.76953125,2853.1982421875,1768.7144775390625,1588.7060546875,1210.458251953125,1162.5421142578125,462.5862731933594,414.28106689453125,154.34962463378906,524.611083984375,1.009555459022522,167069.54401931603,144084.758500853
GUN,-45894.75,2153.185302734375,1526.2313232421875,880.656982421875,781.5234375,680.6844482421875,573.5509643554688,733.1602172851562,175.8757781982422,316.56756591796875,1.4667920768260956,176444.52922156735,182609.34557481628
GUN,-41307.1328125,2710.367431640625,1521.245361328125,1269.328857421875,1000.6126098632812,890.903076171875,550.1583251953125,623.2740478515625,306.5590515136719,516.592529296875,1.2823793292045593,170612.61487454773,158532.0102461732
GUN,-38328.0625,3061.342041015625,1393.4261474609375,1022.3141479492188,852.7183227539062,880.9959106445312,637.0755615234375,706.723876953125,348.97161865234375,394.3100280761719,1.1134923249483109,169096.87571406583,153336.74902625923
GUN,-37144.1640625,2782.101318359375,1520.2413330078125,1193.0423583984375,845.5383911132812,961.9540405273438,634.3453979492188,716.7205810546875,305.3767395019531,433.84710693359375,1.1234331130981445,170190.6779678252,157985.12865857963
GUN,-36222.40234375,3081.3818359375,1456.522216796875,1250.2078857421875,904.7683715820312,705.410888671875,359.335693359375,440.8429260253906,287.6734924316406,613.2125854492188,1.1578365415334702,167130.1693900564,149154.64631382586
GUN,-33728.04296875,4454.58349609375,1640.6585693359375,1329.668212890625,916.8119506835938,868.157958984375,567.8086547851562,628.573974609375,115.18575286865234,388.9219970703125,0.6021412834525108,146492.6424586143,107688.07639096728
GUN,-29411.97265625,5874.53662109375,1868.37060546875,1558.2806396484375,499.73675537109375,445.9955139160156,99.0243911743164,366.0163879394531,34.335811614990234,256.2076416015625,0.3030448779463768,124570.16274761001,78017.40207852493
GUN,-27252.025390625,6097.31494140625,1729.9683837890625,1416.0364990234375,631.1847534179688,649.904296875,289.1600036621094,362.5234069824219,209.76983642578125,310.0302734375,0.19741207361221313,118995.24504951619,69873.27163489538
GUN,-26176.533203125,5955.0244140625,1391.1480712890625,1338.179443359375,568.3321533203125,525.4959106445312,132.88803100585938,191.81246948242188,-129.147705078125,92.70282745361328,0.2933162823319435,122442.44873119872,78882.31802229489
GUN,-6043.09130859375,5761.669921875,386.519775390625,277.477294921875,-92.28954315185547,19.28171157836914,879.341552734375,887.6080322265625,-843.9100341796875,-269.3663635253906,0.9831570833921432,118886.14920035821,97123.95175942635
GUN,-30360.443359375,6434.4384765625,2032.306640625,1358.40380859375,1399.1573486328125,1222.8131103515625,918.83984375,621.7529907226562,539.1820678710938,528.7474975585938,0.018109215889126062,81073.46089299356,35227.313122479805
GUN,-35817.0390625,3358.053466796875,1790.6917724609375,1154.6181640625,792.4310302734375,879.3450317382812,437.38470458984375,640.0018310546875,293.4082336425781,343.3363037109375,0.06044046953320503,149865.8281603684,92784.16131043764
GUN,-37136.15625,3107.265869140625,1837.2857666015625,1347.783203125,1038.0906982421875,967.4171142578125,461.587890625,573.722900390625,340.4543151855469,403.2420959472656,0.2419617585837841,159928.13193376764,113354.26369219461
GUN,-37195.31640625,2830.516845703125,1697.6632080078125,1138.5789794921875,915.6646728515625,772.5770263671875,556.1693725585938,771.0037841796875,302.750732421875,502.7809753417969,0.22992607206106186,164465.15020493025,121622.96025497996
GUN,-37017.9296875,3012.121826171875,1672.548828125,1442.4627685546875,1036.3287353515625,930.3590087890625,541.2723388671875,637.3174438476562,326.2625732421875,425.563720703125,0.31028756871819496,161976.0922072269,122085.03100485566
GUN,-37289.1015625,2773.70458984375,1749.544677734375,1466.4742431640625,930.0606689453125,956.5029907226562,373.03997802734375,504.9501647949219,259.6730041503906,503.1792297363281,0.32238148152828217,163985.332096933,126887.60531144937
GUN,-37250.18359375,2779.679443359375,1602.5013427734375,1336.2340087890625,970.9420166015625,928.9414672851562,444.5293884277344,655.8781127929688,381.6671447753906,690.84619140625,0.5383405089378357,165428.6620551369,136275.5638192338
GUN,-37141.53125,2807.753662109375,1722.9332275390625,1444.9461669921875,880.925048828125,821.4423217773438,517.9804077148438,627.931884765625,203.36532592773438,428.42926025390625,0.6016980856657028,166933.42565216494,139204.74233876483
GUN,-36959.55859375,2891.086181640625,1501.52880859375,1099.1754150390625,849.2374877929688,849.2420654296875,546.4453125,652.8770141601562,122.26949310302734,328.4978332519531,0.7517271488904953,168296.4968762165,146102.1663207627
GUN,-37271.46484375,2828.121337890625,1618.6004638671875,1217.5078125,617.5146484375,837.6527099609375,599.0118408203125,639.7825317382812,257.2314453125,263.23974609375,1.1199546605348587,169216.67533097518,154450.76200335703
GUN,-37215.82421875,2736.25537109375,1490.7086181640625,1337.9326171875,824.1009521484375,761.763671875,544.4691772460938,694.2994384765625,295.0208740234375,450.8707275390625,1.020791083574295,168298.96323637414,152528.21603277107
GUN,-37164.09765625,2798.259033203125,1582.1947021484375,1364.005615234375,897.7772216796875,762.1761474609375,389.5020751953125,451.1156005859375,200.09280395507812,347.6048278808594,1.2218059599399567,169774.71417499662,159521.29126518476
GUN,-37055.515625,2753.051513671875,1554.1907958984375,1433.01806640625,1104.4857177734375,958.3142700195312,451.12548828125,473.293212890625,102.22671508789062,421.66094970703125,1.106574609875679,168702.79336229828,155500.17289603842
GUN,-37324.62890625,2799.974609375,1691.5755615234375,1208.5474853515625,748.4696044921875,608.3834228515625,333.478759765625,564.892578125,455.1016845703125,570.4942626953125,1.5004615485668182,171948.76310131332,166350.97990004483
GUN,-37152.2109375,2682.20361328125,1516.7236328125,1435.299072265625,726.9879760742188,770.4009399414062,555.9183959960938,541.800048828125,200.00503540039062,339.1632080078125,2.0918120443820953,169288.87091714714,170538.9074609334
GUN,-37185.2109375,2786.82861328125,1646.9024658203125,1228.9832763671875,931.2488403320312,820.2393798828125,413.7075500488281,620.5262451171875,249.08831787109375,441.8593444824219,1.4892588555812836,170675.564424681,161293.16017484508
GUN,-37395.5078125,2700.675048828125,1715.853271484375,1337.0479736328125,878.8193969726562,794.3609619140625,437.2377624511719,605.56494140625,312.2440185546875,304.3706359863281,1.471254676580429,171899.7089478257,168299.87347537366
GUN,-37253.35546875,2693.641357421875,1531.1749267578125,1106.130126953125,706.0387573242188,735.3574829101562,376.9183349609375,678.8410034179688,620.7438354492188,670.4880981445312,1.141577884554863,170190.529261656,158033.75650002368
GUN,-37272.72265625,2726.28173828125,1722.713623046875,1338.1324462890625,807.1741333007812,684.7744750976562,408.73114013671875,558.4715576171875,340.72088623046875,505.9902648925781,1.308138519525528,171172.57829878377,162317.7701883068
GUN,-37293.85546875,2657.347900390625,1659.8011474609375,1415.98046875,927.0158081054688,860.4268798828125,294.595947265625,417.2987365722656,378.0336608886719,431.8483581542969,1.6900362074375153,170730.1934076073,169889.8777714697
GUN,-36941.78125,3043.744384765625,1647.6744384765625,1141.2086181640625,704.0855102539062,725.7984008789062,316.0931091308594,538.6223754882812,349.19232177734375,476.55731201171875,1.0653603076934814,168403.62479053764,151364.85590550982
GUN,-36605.796875,3204.85888671875,1560.872314453125,1139.2601318359375,628.60595703125,735.0562744140625,511.5506286621094,539.6917724609375,282.4627380371094,479.09027099609375,1.1765404790639877,166306.09874940827,149475.39066761668
GUN,-36539.90234375,3161.81884765625,1527.9932861328125,1269.3660888671875,881.7545776367188,777.2117309570312,328.59814453125,365.41534423828125,89.20818328857422,265.8922119140625,1.665952354669571,166928.09719969146,153747.97383962755
GUN,-36856.828125,2932.767333984375,1524.4432373046875,1208.7493896484375,819.6793212890625,942.5885620117188,662.6676025390625,448.3528137207031,58.327293395996094,266.9949645996094,1.486046314239502,169156.3942155955,158882.86646433684
GUN,-36988.22265625,2820.926513671875,1448.60107421875,1129.2943115234375,725.265625,821.3485717773438,451.8776550292969,553.310791015625,284.87176513671875,425.2450256347656,1.112622544169426,168880.27122453728,156900.94837013335
GUN,-36755.90234375,3082.826904296875,1466.6826171875,1156.0699462890625,893.5841064453125,643.4774780273438,305.7672424316406,497.762451171875,207.12265014648438,523.364501953125,1.2740102410316467,168573.8139566892,153091.91351222477
GUN,-37512.06640625,2874.894775390625,1445.3145751953125,1182.4486083984375,843.7433471679688,874.222412109375,691.4324951171875,617.368896484375,217.26634216308594,331.20648193359375,1.4548714458942413,169501.67686747247,160493.6466770364
GUN,-38950.484375,3114.416748046875,1689.476318359375,1240.555908203125,861.4833984375,944.4427490234375,417.63232421875,576.425537109375,300.1607971191406,334.8522033691406,1.3905104994773865,167813.30866660128,152963.3204416989
GUN,-41578.5625,2804.03564453125,1790.0982666015625,1380.59228515625,955.5458984375,897.4420166015625,545.8173217773438,650.8624877929688,313.87762451171875,512.31201171875,1.2282637506723404,170640.60068746508,154634.67039329896
GUN,-45984.60546875,1904.43505859375,1650.02880859375,1154.8790283203125,798.0106201171875,766.361328125,362.4417724609375,529.6084594726562,413.40777587890625,518.046875,1.456296592950821,175629.24255249192,182528.89066041418
GUN,-46044.74609375,1858.9891357421875,1757.0628662109375,1345.10986328125,929.6006469726562,842.9592895507812,580.9586791992188,622.6023559570312,353.6843566894531,479.2464904785156,1.1803414672613144,176042.57460985193,177931.39746203713
GUN,-40941.88671875,3282.545166015625,2019.342529296875,1761.57666015625,1162.4620361328125,1015.3622436523438,762.7357177734375,657.4932861328125,175.220703125,266.11883544921875,0.5946101993322372,162695.49234315232,129547.35768145607
GUN,-39298.57421875,2779.2861328125,1693.9815673828125,1528.5399169921875,1264.8330078125,1246.2840576171875,681.385009765625,647.4466552734375,380.56890869140625,420.30291748046875,0.5397491902112961,167294.8750714357,139085.15844275203
GUN,-36592.68359375,3273.45751953125,1360.8441162109375,1139.8773193359375,653.9804077148438,881.9168090820312,564.3108520507812,616.9201049804688,217.4659881591797,649.7333374023438,0.947260856628418,162368.3529628956,143589.69883809285
GUN,-35628.28125,3675.297119140625,1618.08740234375,1315.481201171875,899.1058349609375,877.9196166992188,321.2196960449219,429.53570556640625,40.31834411621094,538.5000610351562,0.7324540615081787,157480.6441571538,128018.49209968736
GUN,-36719.19140625,3002.26318359375,1562.97998046875,1389.4324951171875,1009.36474609375,956.2844848632812,509.3163757324219,527.287353515625,404.2650451660156,446.4549865722656,0.7656007260084152,167227.5015802194,145973.46352287312
GUN,-5499.46826171875,5179.94384765625,1563.37158203125,2741.293701171875,-112.04967498779297,373.1927795410156,146.24928283691406,903.8493041992188,-397.51800537109375,-343.4566345214844,1.0147956013679504,116228.0005934607,95545.01600550182
GUN,-7104.32958984375,2464.21142578125,482.72802734375,2606.524658203125,279.1277160644531,1416.1846923828125,507.5227966308594,743.1022338867188,-177.67974853515625,852.5918579101562,2.7633461356163025,134290.95072487506,143516.76056825032
GUN,-18619.96484375,2209.342041015625,2078.207763671875,2501.3974609375,1226.279052734375,1117.2891845703125,856.0921630859375,1326.5926513671875,432.23486328125,930.165771484375,0.18259979784488678,157150.9467640307,113990.93505926068
GUN,-23457.357421875,3977.081787109375,1877.71142578125,2435.27099609375,939.521728515625,986.3290405273438,1045.227783203125,1241.1583251953125,-308.01580810546875,706.3805541992188,0.31151579692959785,125938.57510178853,94477.17090096764
GUN,-27713.30859375,6665.45751953125,2290.37158203125,1862.9195556640625,1114.125732421875,888.3511352539062,682.0133666992188,779.6871337890625,210.2500762939453,410.84564208984375,0.014656006824225187,89029.19192131335,35306.98479614262
GUN,-28446.005859375,6429.7529296875,2157.315673828125,1770.154052734375,1189.0894775390625,916.5814819335938,403.7223815917969,481.927001953125,123.24225616455078,600.2584838867188,0.024787618312984705,94782.44883746139,39597.129979446436
GUN,-29425.486328125,6030.37451171875,2180.6494140625,1747.1124267578125,955.9963989257812,635.3084106445312,454.62261962890625,494.9161376953125,113.2358169555664,378.8284912109375,0.06168772000819445,111656.2918200768,54405.076540736045
GUN,-30689.3359375,5706.72216796875,2211.144287109375,1797.2576904296875,1092.8631591796875,868.289306640625,411.15936279296875,458.04412841796875,243.33453369140625,331.3348083496094,0.0698354747146368,115537.10387192346,57066.39522229726
GUN,-32618.79296875,5496.72802734375,2182.808349609375,1707.4700927734375,1099.852294921875,867.8428344726562,564.41796875,510.0457763671875,181.3673553466797,390.6908264160156,0.05873965099453926,117700.37136537951,58583.51769578627
GUN,-35281.66796875,4375.27783203125,2112.607177734375,1610.0128173828125,1080.6153564453125,877.9718017578125,438.2926025390625,520.5899047851562,143.92129516601562,434.8267822265625,0.1582539826631546,143047.67747256652,87716.60630180451
GUN,-36828.5703125,3094.190673828125,1759.88720703125,1440.3436279296875,922.8970336914062,946.4228515625,724.052734375,674.2376708984375,237.130615234375,427.05718994140625,0.7100144773721695,165284.96331048867,134968.8840853157
GUN,-37375.4375,3035.63330078125,1850.1556396484375,1511.5045166015625,874.2190551757812,703.9794311523438,641.7258911132812,779.0152587890625,334.78851318359375,341.11212158203125,0.7362129539251328,167466.2840728194,140327.33231691143
GUN,-37661.53515625,2804.352783203125,1728.4283447265625,1383.5682373046875,917.2681884765625,893.13671875,503.2701416015625,606.969970703125,366.95587158203125,517.6116943359375,0.9106006473302841,169994.20349642125,151284.0299001476
GUN,-37767.828125,2796.2431640625,1694.4188232421875,1399.1524658203125,895.7141723632812,763.402099609375,305.95770263671875,537.99365234375,362.61749267578125,409.76171875,1.2212280184030533,169648.460431863,157373.04903144788
GUN,-37864.69921875,2676.42919921875,1606.017578125,1425.947265625,1023.8797607421875,881.6653442382812,478.3149719238281,514.4121704101562,370.8436279296875,388.6872863769531,0.9591826051473618,169959.69521499937,152433.09728855823
GUN,-37729.0625,2649.27001953125,1590.0140380859375,1421.983642578125,1026.8359375,970.3316650390625,540.8224487304688,552.9156494140625,130.189697265625,324.60614013671875,1.1299233138561249,169977.85398753345,158442.50290304792
GUN,-37640.93359375,3000.290283203125,1761.626708984375,1467.4525146484375,940.5643310546875,705.6658935546875,352.2777404785156,567.947021484375,428.8026123046875,716.2274780273438,0.9189444780349731,167980.72396491616,146705.7033066285
GUN,-37650.68359375,2670.424560546875,1465.155029296875,1190.5389404296875,875.8541870117188,929.488525390625,661.8839111328125,737.6284790039062,601.8673095703125,558.7212524414062,0.9911078214645386,170998.07605002326,157858.08687844078
GUN,-37603.19921875,2929.718017578125,1704.9853515625,1323.97607421875,1049.521484375,892.27197265625,577.722412109375,603.9077758789062,185.4608154296875,282.3779602050781,0.9959924221038818,169956.15125021906,151100.84300374833
GUN,-37707.2265625,2930.521484375,1925.640380859375,1653.455078125,910.1959228515625,726.5687255859375,602.244384765625,488.163330078125,231.05592346191406,350.3241271972656,1.3006609678268433,170213.21340881963,155925.66122094973
GUN,-37723.1640625,2755.454345703125,1668.2568359375,1511.1754150390625,973.652587890625,840.9827880859375,638.079345703125,632.6275634765625,451.3825988769531,533.0859375,1.1560210585594177,169603.2980899974,151982.39242012386
GUN,-37872.78515625,2700.328369140625,1765.06884765625,1258.5765380859375,896.64013671875,803.2202758789062,504.5815734863281,581.8169555664062,374.5475769042969,543.1339721679688,1.3157999515533447,172419.99068683322,161244.57093231482
GUN,-37736.1328125,2816.84716796875,1589.9837646484375,1160.3297119140625,891.3467407226562,836.1498413085938,553.2794189453125,691.043212890625,228.60543823242188,588.0490112304688,0.9459386020898819,170595.9549037005,155869.91047378033
GUN,-37759.05859375,2783.412841796875,1816.3134765625,1433.277099609375,1019.133056640625,884.649169921875,409.9911193847656,605.703857421875,280.79022216796875,336.43841552734375,0.9154274314641953,170538.58191274776,153063.823031583
GUN,-37797.03125,2785.546142578125,1834.861083984375,1536.3424072265625,983.8504028320312,938.5823974609375,516.2335815429688,539.228515625,288.1197204589844,363.8702087402344,1.02353535592556,169799.22619572873,153416.89364362173
GUN,-37594.8203125,2886.614990234375,1706.3341064453125,1255.081787109375,1024.0296630859375,1018.5654296875,390.4142761230469,677.689208984375,413.6014099121094,502.45135498046875,1.0052306950092316,170699.33295559627,154324.32287481797
GUN,-37626.3359375,2983.11083984375,1565.960693359375,1274.4227294921875,936.6861572265625,763.0062866210938,458.7419128417969,673.1649780273438,412.5569152832031,475.7594909667969,1.0975494235754013,168641.1986429555,149993.3234143522
GUN,-37717.84765625,2845.284423828125,1620.79345703125,1393.2564697265625,903.1243286132812,847.8525390625,435.29986572265625,781.4251708984375,337.47686767578125,493.8681640625,1.2027138471603394,168369.6784103098,155092.95355163325
GUN,-37859.58203125,2814.162353515625,1746.3759765625,1476.316162109375,1045.3321533203125,771.0586547851562,410.3512878417969,647.6963500976562,279.5531921386719,527.5796508789062,1.1506479978561401,170408.72943389014,156455.06657174588
GUN,-37659.2421875,2698.7548828125,1677.93603515625,1377.6165771484375,957.60009765625,1034.2987060546875,570.5421142578125,525.3494873046875,229.09243774414062,588.1292114257812,1.6034135222434998,169452.41149449363,158294.47050088667
GUN,-38506.20703125,2536.11962890625,1605.3988037109375,1373.8714599609375,1127.7838134765625,867.861328125,570.211181640625,726.5519409179688,376.7046203613281,807.6407470703125,1.2848787009716034,171856.86909312208,160837.4302643547
GUN,-40083.4375,2635.73291015625,1557.9796142578125,1333.868896484375,1014.2095947265625,894.45263671875,497.5210266113281,608.1531982421875,342.0169677734375,441.2882080078125,1.4145223796367645,171273.46947253981,162154.4221912217
GUN,-42200.72265625,2768.940673828125,1658.824462890625,1178.9375,1005.6165771484375,982.862548828125,621.9335327148438,666.7771606445312,226.1191864013672,395.6439208984375,1.2317529320716858,171305.56746668584,155272.13787523264
GUN,-46533.953125,1497.9144287109375,1509.395263671875,1215.0167236328125,912.0965576171875,855.1495361328125,574.5167236328125,774.1561889648438,430.02899169921875,578.1316528320312,1.3066649436950684,175714.2947876867,184581.0249216887
GUN,-46055.640625,1928.325439453125,1464.7947998046875,909.0314331054688,672.589111328125,587.5769653320312,354.7247009277344,481.4129943847656,314.3684997558594,424.1477966308594,1.7267131805419922,175244.5054074638,190059.3880812427
GUN,-41192.41796875,3514.906494140625,1416.2568359375,640.89013671875,382.5848083496094,478.4367370605469,384.491455078125,726.9088134765625,301.4897155761719,558.9321899414062,1.6678595542907715,166262.08699734003,152468.6571437143
GUN,-36468.58203125,4124.302734375,1349.3636474609375,1085.087890625,228.8785858154297,622.8078002929688,292.9256896972656,525.113525390625,109.35001373291016,803.5339965820312,0.9025128185749054,149094.1295145406,122760.11490279033
GUN,-36353.796875,3796.434814453125,1608.2733154296875,1329.9443359375,893.4656982421875,754.9624633789062,272.5711669921875,426.7897033691406,15.827621459960938,79.15412139892578,0.36324046552181244,154604.89677890722,113510.99057141771
GUN,-34601.82421875,4748.4111328125,1138.985107421875,973.8378295898438,675.7716064453125,447.435791015625,15.748987197875977,269.29998779296875,139.81048583984375,463.6584167480469,0.7061365246772766,143699.620958487,108693.30911072633
GUN,-16129.583984375,5724.03271484375,77.97599792480469,-58.00811767578125,-360.55120849609375,-132.9281768798828,-631.4490966796875,-115.27425384521484,-179.9236602783203,439.7428894042969,1.3786493241786957,122604.06575733298,100563.3389020961
GUN,-4370.822265625,5388.271484375,-739.8529052734375,165.4661102294922,-724.731689453125,-434.0896301269531,-617.8801879882812,267.3340148925781,-92.67096710205078,324.8875427246094,1.6486307978630066,119189.03348370167,108855.51408736093
GUN,-3174.18310546875,5350.8603515625,-660.588134765625,-61.851768493652344,-970.689697265625,-578.502197265625,-679.8685302734375,240.1891632080078,-12.493816375732422,387.5865783691406,1.507871001958847,120546.68689406943,108278.78358870829
GUN,-1319.3834228515625,5128.833984375,-791.8582153320312,-34.62492752075195,-747.5941162109375,-423.3141174316406,-880.140380859375,-7.2400221824646,-379.5696716308594,105.92124938964844,1.7214034497737885,122191.05017741077,113487.84809830373
GUN,-1827.4010009765625,5106.2861328125,-890.25244140625,230.61231994628906,-664.0731811523438,-568.3408813476562,-675.3821411132812,161.83009338378906,-342.838623046875,59.91897964477539,1.7083686590194702,121541.83072459835,114196.31199047486
GUN,-2170.258056640625,5276.6474609375,-343.52874755859375,545.6190185546875,-1099.586669921875,-658.6100463867188,-550.19873046875,206.8919677734375,-234.84828186035156,363.0883483886719,1.6777780652046204,119822.0096818286,109495.41134325856
GUN,-6901.33251953125,5737.19677734375,-534.95751953125,710.4027709960938,-542.7930908203125,-104.02064514160156,-448.8450622558594,364.29327392578125,-328.2537536621094,293.73114013671875,1.204073429107666,114689.43145244275,100439.94182605734
GUN,-17028.564453125,6042.64501953125,-1265.4576416015625,989.0194702148438,-210.38619995117188,221.00436401367188,-268.3587646484375,629.2620239257812,-99.02536010742188,557.7327880859375,0.9430556744337082,105089.22938651922,94224.31667360416
GUN,-11769.634765625,6414.5654296875,-382.3345947265625,412.2994079589844,-341.32080078125,165.66885375976562,-239.955078125,-327.3056640625,-315.7503356933594,-192.07583618164062,0.7219647616147995,108193.2775024629,86038.57148395183
